accuracy,loss,val_accuracy,val_loss
0.19616006314754486,0.10968805104494095,0.3095111548900604,0.0048102582804858685
0.4522342085838318,0.0034178143832832575,0.49824056029319763,0.0020553951617330313
0.5265220403671265,0.0020167280454188585,0.5823819041252136,0.001907025813125074
0.5665004253387451,0.0015768727753311396,0.6658565402030945,0.001033339067362249
0.6074520349502563,0.0013896115124225616,0.5814874172210693,0.0009841975988820195
0.6353735327720642,0.0012915254337713122,0.5715551376342773,0.0018713421886786819
0.656311571598053,0.0012162899365648627,0.665544331073761,0.0008848291472531855
0.6738122701644897,0.0011693137930706143,0.7055095434188843,0.0010597605723887682
0.6975772976875305,0.001138071296736598,0.7066994309425354,0.0011716982116922736
0.7138065695762634,0.0010983410757035017,0.7319477200508118,0.0007881484343670309
0.7248724102973938,0.0010713044321164489,0.743770182132721,0.0008009066223166883
0.7326443791389465,0.0010534776374697685,0.7466309070587158,0.001007047831080854
0.7387529611587524,0.0010312292724847794,0.7531201839447021,0.000945891544688493
0.7412198781967163,0.0010269437916576862,0.7294583320617676,0.0008846582495607436
0.7410210967063904,0.0010125618427991867,0.7402935028076172,0.0012944885529577732
0.7416774034500122,0.0009953012922778726,0.7654321193695068,0.0008184739272110164
0.7414533495903015,0.0009850207716226578,0.7593478560447693,0.0008109075133688748
0.7407004237174988,0.0009790284093469381,0.7512046098709106,0.0007291922811418772
0.7417120933532715,0.0009658503695391119,0.7162013053894043,0.0007702420116402209
0.7432470321655273,0.0009427990880794823,0.7409263849258423,0.0011458129156380892
0.7430510520935059,0.0009382356074638665,0.6994590759277344,0.0013746031327173114
0.7435348629951477,0.0009197643375955522,0.7262263298034668,0.0008474477799609303
0.7432891726493835,0.0009162983624264598,0.7584787011146545,0.0010898703476414084
0.7437364459037781,0.0008977834950201213,0.7003704309463501,0.0009567613597027957
0.7435901761054993,0.0008933310164138675,0.6995856761932373,0.0010510392021387815
0.7454138398170471,0.0008819530485197902,0.76787930727005,0.0006357693928293884
0.7456595301628113,0.0008753456640988588,0.744487464427948,0.0007917690672911704
0.7472028136253357,0.0008623929461464286,0.7059061527252197,0.000806465104687959
0.7473912835121155,0.0008525194716639817,0.75803142786026,0.0007295443210750818
0.7477353811264038,0.0008470786269754171,0.7524535059928894,0.0007509230053983629
0.747824490070343,0.0008361069485545158,0.7441161870956421,0.0007993535837158561
0.7475366592407227,0.0008326975512318313,0.7420656085014343,0.0008562282309867442
0.7474560141563416,0.0008331671706400812,0.7544618844985962,0.0009181282366625965
0.7487311363220215,0.000819725391920656,0.7671366930007935,0.0007312355446629226
0.7481779456138611,0.0008201308082789183,0.7560905814170837,0.0007008722750470042
0.7483757734298706,0.000812188838608563,0.7662422060966492,0.0007966214325278997
0.7479192018508911,0.0008147542248480022,0.7662675380706787,0.0008910002070479095
0.7477260231971741,0.0008076316444203258,0.741550862789154,0.000757550064008683
0.7481798529624939,0.0008045166614465415,0.7529851794242859,0.0009886033367365599
0.7482117414474487,0.0007979262736625969,0.7304624915122986,0.0008399397484026849
0.7483457922935486,0.0007971698069013655,0.7580061554908752,0.0006132267299108207
0.7489908933639526,0.0007960835355333984,0.7029610872268677,0.0008988488698378205
0.7493078112602234,0.000794870953541249,0.7651198506355286,0.0006409891648218036
0.7493818998336792,0.0007943111704662442,0.7349349856376648,0.0009370074840262532
0.7497925758361816,0.000781437789555639,0.7684531211853027,0.0005597873241640627
0.7499425411224365,0.0007830382091924548,0.7619807124137878,0.0006015771068632603
0.7494840621948242,0.0007779705920256674,0.7243276834487915,0.000858584709931165
0.7508436441421509,0.0007768772775307298,0.7560483813285828,0.0006816711975261569
0.7503870129585266,0.0007706800242885947,0.7628498673439026,0.0005479833926074207
0.7513855695724487,0.0007756210397928953,0.7425128221511841,0.0006548903184011579
0.7517887353897095,0.0007732582744210958,0.7103786468505859,0.0007985183037817478
0.7520663142204285,0.0007709864294156432,0.7632127404212952,0.0005576311959885061
0.7518534660339355,0.0007650330080650747,0.7599807381629944,0.000739632232580334
0.7511924505233765,0.000768655794672668,0.7507658004760742,0.0010280313435941935
0.7523559927940369,0.0007704029558226466,0.71966952085495,0.0007663008291274309
0.7515881061553955,0.0007712570368312299,0.7518206238746643,0.0007766596972942352
0.7521544098854065,0.0007606361177749932,0.6682277917861938,0.0011794451856985688
0.7513471245765686,0.0007659706170670688,0.7617444396018982,0.0008400520891882479
0.7520062923431396,0.0007666893652640283,0.7516687512397766,0.000818450644146651
0.7522425651550293,0.0007654734654352069,0.7511877417564392,0.0006095286225900054
0.751755952835083,0.0007618339732289314,0.7238128781318665,0.000987219507806003
0.7516303062438965,0.000763463438488543,0.7401500344276428,0.0007461135974153876
0.7518365979194641,0.0007580539677292109,0.7705374360084534,0.0006959440652281046
0.7514081001281738,0.000757328700274229,0.7365467548370361,0.0006588263204321265
0.750811755657196,0.0007596945506520569,0.7702589631080627,0.0006376622477546334
0.7513368129730225,0.0007575838244520128,0.773558497428894,0.0006273160688579082
0.7512692809104919,0.0007563185063190758,0.7654405236244202,0.0005485678557306528
0.7508989572525024,0.0007571588503196836,0.7455676198005676,0.0006358081591315567
0.7513077259063721,0.0007511521689593792,0.7126064300537109,0.0007539631915278733
0.7508595585823059,0.0007560889353044331,0.7305468916893005,0.0007674505468457937
0.7512767910957336,0.0007567000575363636,0.7378125190734863,0.0008064648718573153
0.7519068717956543,0.0007501996005885303,0.7721070647239685,0.0006476686103269458
0.7511577010154724,0.0007499370840378106,0.7702420949935913,0.0006335700745694339
0.7511492967605591,0.0007529905415140092,0.6923284530639648,0.001589273801073432
0.7505313754081726,0.0007486347458325326,0.7666894793510437,0.000568341463804245
0.7503241896629333,0.0007481955108232796,0.7710691094398499,0.0005281200865283608
0.7500841617584229,0.0007509784772992134,0.7678371071815491,0.0006573493010364473
0.7495384812355042,0.0007467250688932836,0.7443946599960327,0.0005634416593238711
0.7497297525405884,0.000746009754948318,0.7476603984832764,0.0012451470829546452
0.7500485181808472,0.0007413888815790415,0.7187666296958923,0.0009565273649059236
0.7488502264022827,0.0007509629358537495,0.7542172074317932,0.0006246831035241485
0.7498788237571716,0.0007446978124789894,0.7249183654785156,0.001084407907910645
0.7494540810585022,0.0007421353948302567,0.766697883605957,0.0006755554350093007
0.7498450875282288,0.0007400918402709067,0.7428082227706909,0.0007559439400210977
0.7498319149017334,0.000743854499887675,0.7697358131408691,0.0006862281006760895
0.7495975494384766,0.0007469896227121353,0.7785372734069824,0.0006530979298986495
0.7505069971084595,0.0007386479410342872,0.7660818696022034,0.0005652907420881093
0.7505895495414734,0.0007363557233475149,0.7589597105979919,0.000575090991333127
0.7508942484855652,0.0007370341918431222,0.7284035086631775,0.0006597765604965389
0.7508454918861389,0.0007393507403321564,0.7755752801895142,0.0006299784872680902
0.7512214779853821,0.0007316026603803039,0.7457616925239563,0.0007277223048731685
0.750898003578186,0.0007342877797782421,0.7723095417022705,0.000827091746032238
0.7506354451179504,0.0007350801606662571,0.7706387042999268,0.0007126338314265013
0.7505379319190979,0.000739244744181633,0.7658033967018127,0.0005916499067097902
0.7510958313941956,0.0007315374678000808,0.7557108402252197,0.0006746702129021287
0.750996470451355,0.0007291673682630062,0.7358126044273376,0.0005703390925191343
0.7508904933929443,0.0007349373772740364,0.723796010017395,0.000545073242392391
0.7503916621208191,0.0007255320088006556,0.7665038108825684,0.0006190044805407524
0.7506251335144043,0.0007320569129660726,0.7132983803749084,0.0006914522964507341
0.750446081161499,0.000726664497051388,0.7383947968482971,0.000618055637460202
