accuracy,loss,val_accuracy,val_loss
0.1272982358932495,0.08609440922737122,0.19531995058059692,0.0103357695043087
0.2676406800746918,0.006827737204730511,0.28006884455680847,0.0034903797786682844
0.34730204939842224,0.003088709432631731,0.38947537541389465,0.002892320044338703
0.4020685851573944,0.00207490473985672,0.4528239667415619,0.001370989135466516
0.43476441502571106,0.0015490682562813163,0.47272220253944397,0.0011987758334726095
0.464672714471817,0.0012325393036007881,0.5457414388656616,0.0011728050885722041
0.5024936199188232,0.0010171810863539577,0.4574567675590515,0.002736239228397608
0.528488278388977,0.0008610266959294677,0.509463906288147,0.0010502277873456478
0.5527089238166809,0.0007350376690737903,0.5340624451637268,0.0005946683813817799
0.5802140831947327,0.0006547910161316395,0.6059002876281738,0.00046988652320578694
0.5940909385681152,0.0005783882807008922,0.6507852077484131,0.0006309400196187198
0.6091472506523132,0.0005290297558531165,0.6337307691574097,0.000647299864795059
0.6188009977340698,0.0004828014352824539,0.597411036491394,0.0006548226810991764
0.6391689777374268,0.0004473982553463429,0.6034446358680725,0.001020462834276259
0.6488105654716492,0.000420343509176746,0.5988962054252625,0.00036425358848646283
0.6636447310447693,0.00038836681051179767,0.6626498699188232,0.0005410431185737252
0.6758000254631042,0.00036828534211963415,0.7402681708335876,0.0003036652924492955
0.6876731514930725,0.0003530440153554082,0.6690970063209534,0.0004238791880197823
0.7024604082107544,0.0003348647151142359,0.7536855340003967,0.0002647870860528201
0.7123138904571533,0.000318594160489738,0.7123448252677917,0.00040520078619010746
0.7185378074645996,0.0003031296073459089,0.7397618889808655,0.00021591830591205508
0.7259103655815125,0.00029409697162918746,0.5885336399078369,0.00047288942732848227
0.7320902347564697,0.0002819971996359527,0.6809532046318054,0.0003224151150789112
0.7382522821426392,0.0002768416306935251,0.6557639837265015,0.0004057769838254899
0.7463092803955078,0.00026470079319551587,0.7543184757232666,0.00028693940839730203
0.7539377808570862,0.00025851308600977063,0.7677443027496338,0.00046499865129590034
0.7549654245376587,0.0002507570316083729,0.741457998752594,0.00024543559993617237
0.7565397024154663,0.00024588537053205073,0.7042943835258484,0.0002701014163903892
0.7552457451820374,0.00024321694218087941,0.7741407155990601,0.0001945419207913801
0.7558627128601074,0.00023917491489555687,0.6431651711463928,0.00045507127651944757
0.7600135803222656,0.00023254215193446726,0.7451963424682617,0.00039941593422554433
0.7611443400382996,0.0002272121491841972,0.6415786743164062,0.0003336176450829953
0.7639703154563904,0.00022323400480672717,0.749702513217926,0.00031742738792672753
0.7659721970558167,0.0002205992495873943,0.7807565927505493,0.0002424233971396461
0.7699477076530457,0.0002190575614804402,0.8161481022834778,0.00018231324793305248
0.7698304653167725,0.0002127258339896798,0.7976422309875488,0.00015648028056602925
0.7716804146766663,0.00020738526654895395,0.704032838344574,0.0003870242217089981
0.7714319229125977,0.00020678126020357013,0.8022750616073608,0.00020148330077063292
0.771689772605896,0.0002056685771094635,0.7541159391403198,0.00039182507316581905
0.7719682455062866,0.00020059224334545434,0.7688243985176086,0.00014496607764158398
0.771473228931427,0.00019980173965450376,0.7395846247673035,0.0002476595400366932
0.7712669372558594,0.0001960195368155837,0.716732919216156,0.0006232113228179514
0.7732246518135071,0.00019546973635442555,0.7721070647239685,0.00017570426280144602
0.7775611877441406,0.00019010216055903584,0.76598060131073,0.00014630754594691098
0.7755481004714966,0.00019112102745566517,0.8169497847557068,0.00017248289077542722
0.7771617770195007,0.00018875142268370837,0.7692294716835022,0.0003271180030424148
0.7778621912002563,0.00018709695723373443,0.7824949622154236,0.00017034618940670043
0.7812207341194153,0.0001820477918954566,0.6745989322662354,0.00021075410768389702
0.7816529870033264,0.00018353624909650534,0.8088065385818481,0.0001814159913919866
0.7806375026702881,0.00018206976528745145,0.8246795535087585,0.00014014533371664584
0.7816923260688782,0.0001804724452085793,0.7730184197425842,0.00022479082690551877
0.7823364734649658,0.00017792147991713136,0.7730521559715271,0.00020044395932927728
0.7842417359352112,0.00018174246361013502,0.8174223303794861,0.0001372921105939895
0.7861582636833191,0.00017753928841557354,0.8117009401321411,0.00015527915093116462
0.7899031043052673,0.00017378215852659196,0.8056926727294922,0.00013127738202456385
0.7901759743690491,0.00017628009663894773,0.7557952404022217,0.0002529438061174005
0.7917417883872986,0.00017115275841206312,0.7609764933586121,0.0005644584889523685
0.7922968864440918,0.00017355360614601523,0.7765963673591614,0.00011315242591081187
0.7929232120513916,0.0001711845980025828,0.8132705688476562,0.00015640577476006
0.7919330596923828,0.0001685639872448519,0.8158780932426453,0.00012412387877702713
0.7917296290397644,0.00017035845667123795,0.7888914346694946,0.00016649112512823194
0.7922331094741821,0.00016942630463745445,0.7355256676673889,0.0010761440498754382
0.7914577126502991,0.0001674835366429761,0.8109752535820007,0.00012477442214731127
0.7909879684448242,0.0001661068672547117,0.7845540046691895,0.00029611270292662084
0.7907282114028931,0.00016589922597631812,0.8067052960395813,0.00013462099013850093
0.7938017249107361,0.00016294805391225964,0.7141506671905518,0.00012379360850900412
0.7957773208618164,0.00016403068730141968,0.8032201528549194,0.00015770364552736282
0.7988255620002747,0.00016421654436271638,0.8275148868560791,0.00012181280908407643
0.8029267191886902,0.00016236463852692395,0.8357087969779968,0.00014003970136400312
0.8059664964675903,0.00016324860916938633,0.8133633732795715,0.00012934414553456008
0.8103761076927185,0.000163030723342672,0.8449068665504456,0.00011046232975786552
0.814605712890625,0.00016041763592511415,0.8206458687782288,0.00022236110817175359
0.8191363215446472,0.000159938630531542,0.8065365552902222,0.00023760231852065772
0.8238834738731384,0.00015899907157290727,0.830249011516571,0.00012722215615212917
0.8278186917304993,0.00015732469910290092,0.8234897255897522,0.0001961142261279747
0.8316123485565186,0.00015550128591712564,0.8536577224731445,0.00013998866779729724
0.8336338400840759,0.00015813832578714937,0.8410673141479492,0.00012000278366031125
0.8362282514572144,0.00015820222324691713,0.8062834143638611,0.00016812185640446842
0.8380059599876404,0.00015579744649585336,0.8447633981704712,0.00019050424452871084
0.8392764329910278,0.0001551262103021145,0.8465355038642883,0.0001917452464113012
0.8403022289276123,0.00015379914839286357,0.8403162956237793,0.0001434864680049941
0.8410654664039612,0.0001549270236864686,0.8163421750068665,0.00030777353094890714
0.8404110074043274,0.00015530901146121323,0.8435060977935791,0.00017198636487592012
0.8416439294815063,0.00015302795509342104,0.8459279537200928,0.00011501820699777454
0.8418014645576477,0.00015239727508742362,0.8481388688087463,0.00014071784971747547
0.8421071171760559,0.00015353837807197124,0.8485860824584961,0.00013224067515693605
0.8428984880447388,0.00014904628915246576,0.8159202933311462,0.00023633729142602533
0.8414714336395264,0.00015299738151952624,0.8126545548439026,0.0001432843564543873
0.843005359172821,0.0001503888051956892,0.8506282567977905,0.00017999624833464622
0.8436026573181152,0.00014723441563546658,0.8018109202384949,0.00013012962881475687
0.8430306911468506,0.0001495077449362725,0.8558011054992676,0.00014828937128186226
0.8445562124252319,0.00014636095147579908,0.8441389799118042,0.00018606276717036963
0.8440545797348022,0.0001467816618969664,0.8585352301597595,0.00012888915080111474
0.8438848853111267,0.00014851319428998977,0.841354250907898,0.00012549597886390984
0.8454009890556335,0.00014518602984026074,0.8504510521888733,0.00013355280680116266
0.8450053334236145,0.00014850703882984817,0.810688316822052,0.0002392592723481357
0.8458876609802246,0.00014305942750070244,0.8431769609451294,0.00021635873417835683
0.845329761505127,0.00014656968414783478,0.8352699875831604,0.00016250854241661727
0.845343828201294,0.00014485977590084076,0.8337594866752625,0.0002302225911989808
0.846062958240509,0.0001476035249652341,0.8435229659080505,0.00012961206084582955
